idx1	idx2	sire	dam	sex	generation	k.grm	k.ped	ped.kin
48370.12	906	888	46057.1	46048.1	1	F51	0.06783216028	0.489264010053933	46002 46003 46004 46005 48365 48366 48369 48370 48399 48408 50118 50121 50156 50159
48399.13	906	903	46056.1	46047.1	2	F51	0.0839744525	0.563482271691046	46002 46003 46004 46005 48365 48366 48369 48370 48399 48408 50198 50217 50266 50269
48408.13	906	906	46056.1	46047.1	1	F51	0.519506584	0.710767533665719	46002 46003 46004 46005 48365 48366 48369 48370 48399 48408 50198 50217 50266 50269
50198.11	906	1102	48410.1	49091.1	1	F52	0.06379703094	0.489210853837553	48399 48408 50086 50198 50217 50716 50723 50799
50217.1	906	1110	48410.1	49091.1	2	F52	0.05667420416	0.489210853837553	48399 48408 50086 50198 50217 50716 50723 50799
33800.110	907	491	31684.1	35307.1	2	F42	0.05032223247	0.407219736932628	31684 33799 33800 33855 35307 36493
36394.112	907	637	33722.1	33785.1	2	F43	0.05184285523	0.406625456355136	33722 33785 36394 36395 36396
48409.12	907	907	46180.1	46049.1	2	F51	0.5414677841	0.703735199470068	46002 46003 46142 46143 48409 48412 49486 49487 50164
48412.1	907	909	46180.1	46049.1	1	F51	0.06740467733	0.555999226135017	46002 46003 46142 46143 48409 48412 49486 49487 50164
48411.1	908	908	46087.1	46104.1	2	F51	0.5456715397	0.705945929365649	46012 46013 46016 46017 48411 48416 49461 49462 49472 49475 50385 50386
48416.1	908	910	46087.1	46104.1	1	F51	0.06080210157	0.557518258512917	46012 46013 46016 46017 48411 48416 49461 49462 49472 49475 50385 50386
49461.1	908	1034	48430.1	48415.1	2	F52	0.06158200936	0.483421986056739	48411 48416 48425 48432 49461 49462 50076 50778 50779 50795 51241 51250
48409.13	909	907	46180.1	46049.1	2	F51	0.06740467733	0.555999226135017	46002 46003 46142 46143 48409 48412 49486 49487 50164
48412.11	909	909	46180.1	46049.1	1	F51	0.5230193501	0.703735199470068	46002 46003 46142 46143 48409 48412 49486 49487 50164
48411.11	910	908	46087.1	46104.1	2	F51	0.06080210157	0.557518258512917	46012 46013 46016 46017 48411 48416 49461 49462 49472 49475 50385 50386
48416.11	910	910	46087.1	46104.1	1	F51	0.5150840085	0.705945929365649	46012 46013 46016 46017 48411 48416 49461 49462 49472 49475 50385 50386
48417.1	911	911	46090.1	46043.1	2	F51	0.4973379795	0.705571922000152	45499 46001 46012 46013 48355 48358 48417 50316
48420.1	911	912	46200.1	46041.1	1	F51	0.05570571674	0.446019621189973	45499 46001 46134 46135 48420 49490 49497 50152 50153 50237 50245 50293 50296
50237.1	911	1118	48422.1	48437.1	2	F52	0.05593137651	0.430229834460019	48420 48441 50237 50245 50778 50779 51291 51302
48417.11	912	911	46090.1	46043.1	2	F51	0.05570571674	0.446019621189973	45499 46001 46012 46013 48355 48358 48417 50316
48420.11	912	912	46200.1	46041.1	1	F51	0.4871382111	0.704017627070012	45499 46001 46134 46135 48420 49490 49497 50152 50153 50237 50245 50293 50296
48423.1	913	913	46218.1	46175.1	2	F51	0.5622162596	0.704466973420981	26582 26583 46146 46147 48423 48426 50131 50134 50143 50146 50194 50195
48426.12	913	915	46218.1	46175.1	1	F51	0.08456243301	0.556356704331363	26582 26583 46146 46147 48423 48426 50131 50134 50143 50146 50194 50195
48425.1	914	914	46084.1	46094.1	2	F51	0.525889501	0.704802695435656	46010 46011 46026 46027 48425 48432 49055 49056 49461 49462 50137 50140
48432.1	914	916	46084.1	46094.1	1	F51	0.06019641299	0.55646372197839	46010 46011 46026 46027 48425 48432 49055 49056 49461 49462 50137 50140
26582.12	915	121	45352.1	45484.1	2	F50	0.05453100381	0.481993810601655	26582 26583 26584 26585 48423 48426 48444 48445
26583.12	915	122	45352.1	45484.1	1	F50	0.05533160653	0.481993810601655	26582 26583 26584 26585 48423 48426 48444 48445
48423.11	915	913	46218.1	46175.1	2	F51	0.08456243301	0.556356704331363	26582 26583 46146 46147 48423 48426 50131 50134 50143 50146 50194 50195
48426.13	915	915	46218.1	46175.1	1	F51	0.6065007659	0.704466973420981	26582 26583 46146 46147 48423 48426 50131 50134 50143 50146 50194 50195
50095.1	915	1059	50130.1	50199.1	2	F53	0.05202770323	0.447961585199305	50092 50095 50129 50132 50194 50195 51756 51767 51794 51801
48425.11	916	914	46084.1	46094.1	2	F51	0.06019641299	0.55646372197839	46010 46011 46026 46027 48425 48432 49055 49056 49461 49462 50137 50140
48432.11	916	916	46084.1	46094.1	1	F51	0.4847603643	0.704802695435656	46010 46011 46026 46027 48425 48432 49055 49056 49461 49462 50137 50140
48436.1	917	917	46160.1	46191.1	1	F51	0.5011658397	0.709334018363372	46138 46139 46154 46155 48436 48439 50248 50253 50286
48439.11	917	918	46160.1	46191.1	2	F51	0.06105359489	0.56228095350057	46138 46139 46154 46155 48436 48439 50248 50253 50286
46155.12	918	796	45339.1	45334.1	2	F50	0.05859895618	0.488551598797016	46154 46155 48436 48439 49003 49012 49045 49052
48436.11	918	917	46160.1	46191.1	1	F51	0.06105359489	0.56228095350057	46138 46139 46154 46155 48436 48439 50248 50253 50286
48439.12	918	918	46160.1	46191.1	2	F51	0.549227737	0.709334018363372	46138 46139 46154 46155 48436 48439 50248 50253 50286
48441.1	919	919	46111.1	46192.1	2	F51	0.5179047056	0.710117614999505	46014 46015 46138 46139 48441 50237 50245 50351 50354
48342.11	920	874	26574.1	46067.1	1	F51	0.06836054044	0.557487300937416	46006 46007 46132 46133 48342 48443 49447 49448 49466 49467 50129 50132 50417 50420
48443.11	920	920	26574.1	46067.1	2	F51	0.5100992409	0.705415561197582	46006 46007 46132 46133 48342 48443 49447 49448 49466 49467 50129 50132 50417 50420
48444.1	921	921	46038.1	46219.1	1	F51	0.4686549691	0.703846275094729	26582 26583 45498 48444 48445 49431 49432 50168 50205 50206 50377
48445.1	922	922	46038.1	46219.1	2	F51	0.5152335632	0.703846275094729	26582 26583 45498 48444 48445 49431 49432 50168 50205 50206 50377
48447.1	923	923	46225.1	46198.1	2	F51	0.5221393485	0.704008866412459	26588 26589 46134 46135 48447 48452 50102 50107
48452.12	923	925	46225.1	46198.1	1	F51	0.09852151882	0.555985016557199	26588 26589 46134 46135 48447 48452 50102 50107
50107.1	923	1065	48454.1	48341.1	2	F52	0.05241358725	0.48407464809421	48377 48382 48447 48452 50102 50107 50716 50723 50740 50741
46008.12	924	750	45312.1	45466.1	2	F50	0.05186323537	0.502124230943334	46008 46009 48379 48384 48449 48456 48472 49451 49452
48379.11	924	892	46078.1	46072.1	2	F51	0.05043161056	0.471331561946298	46008 46009 46024 46025 48379 48384 50114 50119 50238 50310
48449.12	924	924	46074.1	46208.1	2	F51	0.5360279075	0.723741074890609	46008 46009 46130 46131 48449 48456 50147 50148 50156 50159 50189
48456.12	924	926	46074.1	46208.1	1	F51	0.09086858065	0.576261843536946	46008 46009 46130 46131 48449 48456 50147 50148 50156 50159 50189
50148.1	924	1082	48458.1	48335.1	1	F52	0.05699819251	0.492928725106873	48332 48337 48449 48456 50147 50148 50189 51400 51454 51455 51463
26588.12	925	127	45426.1	45353.1	2	F50	0.06640607002	0.481758953588668	26588 26589 48447 48452 48464
26589.12	925	128	45426.1	45353.1	1	F50	0.05864815123	0.481758953588668	26588 26589 48447 48452 48464
48447.11	925	923	46225.1	46198.1	2	F51	0.09852151882	0.555985016557199	26588 26589 46134 46135 48447 48452 50102 50107
48452.13	925	925	46225.1	46198.1	1	F51	0.5326555696	0.704008866412459	26588 26589 46134 46135 48447 48452 50102 50107
50102.11	925	1062	48454.1	48341.1	1	F52	0.05279145023	0.48407464809421	48377 48382 48447 48452 50102 50107 50716 50723 50740 50741
50107.11	925	1065	48454.1	48341.1	2	F52	0.06320627289	0.48407464809421	48377 48382 48447 48452 50102 50107 50716 50723 50740 50741
46008.13	926	750	45312.1	45466.1	2	F50	0.06112456721	0.502124230943334	46008 46009 48379 48384 48449 48456 48472 49451 49452
46009.12	926	751	45312.1	45466.1	1	F50	0.05273044025	0.502124230943334	46008 46009 48379 48384 48449 48456 48472 49451 49452
48449.13	926	924	46074.1	46208.1	2	F51	0.09086858065	0.576261843536946	46008 46009 46130 46131 48449 48456 50147 50148 50156 50159 50189
48456.13	926	926	46074.1	46208.1	1	F51	0.5082066829	0.723741074890609	46008 46009 46130 46131 48449 48456 50147 50148 50156 50159 50189
50198.12	926	1102	48410.1	49091.1	1	F52	0.05118197368	0.458584555880466	48399 48408 50086 50198 50217 50716 50723 50799
48464.1	927	927	46061.1	46301.1	1	F51	0.5286376502	0.705822305481021	26588 26589 46004 46005 48464 49482 49485 50220
48468.1	928	928	46075.1	46351.1	1	F51	0.5054712104	0.703842441913123	46010 46011 46352 46353 48468 50223 50226
48472.1	929	929	46070.1	46367.1	1	F51	0.5181405676	0.703825670881894	46008 46009 46368 48472 50326 50374 50375
48473.1	930	930	46207.1	46305.1	2	F51	0.5064233503	0.705570019757837	26592 26593 46130 46131 48473 48486 49439 49440 50252 50255
48475.1	931	931	46384.1	46173.1	2	F51	0.519378581	0.704386336859066	46148 46149 46386 46387 48475 48490 50185 50186 50266 50269
48490.1	931	938	46384.1	46173.1	1	F51	0.0576037884	0.556206002327167	46148 46149 46386 46387 48475 48490 50185 50186 50266 50269
48477.1	932	932	46213.1	46199.1	2	F51	0.4951716454	0.705968422954939	46126 46127 46134 46135 48477 48494 50252 50255 50299 50300
48494.1	932	939	46213.1	46199.1	1	F51	0.07284701551	0.557972053049028	46126 46127 46134 46135 48477 48494 50252 50255 50299 50300
48478.1	933	933	46174.1	46359.1	1	F51	0.5323537179	0.704975756333499	46146 46147 46360 46361 48478 50168
48479.1	934	934	46029.1	46355.1	2	F51	0.5255800238	0.704432169546192	45496 45497 46356 46357 48479 48496 50311 50431
48496.1	934	941	46029.1	46355.1	1	F51	0.07388379315	0.556273042033317	45496 45497 46356 46357 48479 48496 50311 50431
48482.1	935	935	46222.1	46385.1	1	F51	0.5328725352	0.704025035751336	26586 26587 46386 46387 48482 50182
48486.1	936	936	46207.1	46305.1	1	F51	0.4949183159	0.705570019757837	26592 26593 46130 46131 48473 48486 49439 49440 50252 50255
48489.1	937	937	46077.1	46343.1	2	F51	0.5044612033	0.703691634759537	46024 46025 46344 46345 48489 49004
49004.1	937	943	46077.1	46343.1	1	F51	0.0624022757	0.556983762455406	46024 46025 46344 46345 48489 49004
48475.11	938	931	46384.1	46173.1	2	F51	0.0576037884	0.556206002327167	46148 46149 46386 46387 48475 48490 50185 50186 50266 50269
48490.11	938	938	46384.1	46173.1	1	F51	0.5368794942	0.704386336859066	46148 46149 46386 46387 48475 48490 50185 50186 50266 50269
48477.11	939	932	46213.1	46199.1	2	F51	0.07284701551	0.557972053049028	46126 46127 46134 46135 48477 48494 50252 50255 50299 50300
48494.11	939	939	46213.1	46199.1	1	F51	0.5319988376	0.705968422954939	46126 46127 46134 46135 48477 48494 50252 50255 50299 50300
48495.1	940	940	46110.1	46196.1	2	F51	0.5081890089	0.706130750639904	46014 46015 46136 46137 48495 49008 50172
49008.1	940	945	46110.1	46196.1	1	F51	0.06560389532	0.558517035261882	46014 46015 46136 46137 48495 49008 50172
48479.11	941	934	46029.1	46355.1	2	F51	0.07388379315	0.556273042033317	45496 45497 46356 46357 48479 48496 50311 50431
48496.11	941	941	46029.1	46355.1	1	F51	0.5030025826	0.704432169546192	45496 45497 46356 46357 48479 48496 50311 50431
49003.1	942	942	46350.1	46161.1	2	F51	0.4811439464	0.705362394938012	46154 46155 46352 46353 49003 49012 50182 50234 50235
49012.1	942	947	46350.1	46161.1	1	F51	0.06487120345	0.557522407183601	46154 46155 46352 46353 49003 49012 50182 50234 50235
48489.11	943	937	46077.1	46343.1	2	F51	0.0624022757	0.556983762455406	46024 46025 46344 46345 48489 49004
49004.11	943	943	46077.1	46343.1	1	F51	0.571407952	0.703691634759537	46024 46025 46344 46345 48489 49004
49007.1	944	944	46197.1	46303.1	2	F51	0.5112389694	0.704693724836007	26590 26591 46134 46135 49007 49016 50335 50340
49016.1	944	949	46197.1	46303.1	1	F51	0.08909323684	0.556527288951683	26590 26591 46134 46135 49007 49016 50335 50340
48495.11	945	940	46110.1	46196.1	2	F51	0.06560389532	0.558517035261882	46014 46015 46136 46137 48495 49008 50172
49008.11	945	945	46110.1	46196.1	1	F51	0.5196520357	0.706130750639904	46014 46015 46136 46137 48495 49008 50172
49011.1	946	946	46167.1	46373.1	2	F51	0.5387935351	0.704694586222079	46150 46151 46372 49011 49020 49470 49471 50223 50226
49020.1	946	951	46167.1	46373.1	1	F51	0.07483714044	0.556573211679157	46150 46151 46372 49011 49020 49470 49471 50223 50226
49470.1	946	1038	49018.1	48309.1	1	F52	0.062641424	0.483133272267873	48305 48306 49011 49020 49470 49471 50482 50485 51308
50226.1	946	1114	48466.1	49013.1	1	F52	0.05543047379	0.483145233617932	48468 49011 49020 50223 50226 50486 50487
49003.11	947	942	46350.1	46161.1	2	F51	0.06487120345	0.557522407183601	46154 46155 46352 46353 49003 49012 50182 50234 50235
49012.11	947	947	46350.1	46161.1	1	F51	0.5204590039	0.705362394938012	46154 46155 46352 46353 49003 49012 50182 50234 50235
49015.1	948	948	46440.1	46037.1	2	F51	0.5280434751	0.704973840279494	45498 46437 46438 49015 49024 50210 50211 50216 50404 50405
49024.1	948	952	46440.1	46037.1	1	F51	0.06287650605	0.557075518333916	45498 46437 46438 49015 49024 50210 50211 50216 50404 50405
49007.11	949	944	46197.1	46303.1	2	F51	0.08909323684	0.556527288951683	26590 26591 46134 46135 49007 49016 50335 50340
49016.11	949	949	46197.1	46303.1	1	F51	0.4984456648	0.704693724836007	26590 26591 46134 46135 49007 49016 50335 50340
49019.1	950	950	46031.1	46188.1	2	F51	0.5338010144	0.705212502882229	45496 45497 46140 46141 49019 49026 50164 50225 50230
49026.1	950	954	46031.1	46188.1	1	F51	0.06081148531	0.556882701796092	45496 45497 46140 46141 49019 49026 50164 50225 50230
49011.11	951	946	46167.1	46373.1	2	F51	0.07483714044	0.556573211679157	46150 46151 46372 49011 49020 49470 49471 50223 50226
49020.11	951	951	46167.1	46373.1	1	F51	0.5102734638	0.704694586222079	46150 46151 46372 49011 49020 49470 49471 50223 50226
49015.11	952	948	46440.1	46037.1	2	F51	0.06287650605	0.557075518333916	45498 46437 46438 49015 49024 50210 50211 50216 50404 50405
49024.11	952	952	46440.1	46037.1	1	F51	0.5180015827	0.704973840279494	45498 46437 46438 49015 49024 50210 50211 50216 50404 50405
50405.1	952	1180	49022.1	49061.1	2	F52	0.05733178379	0.483043484630332	49015 49024 50404 50405 51387 51388 51631 51634
49025.1	953	953	46066.1	46216.1	2	F51	0.4774725102	0.703884041893184	26580 26581 46006 46007 49025 49028 49486 49487
49028.1	953	956	46066.1	46216.1	1	F51	0.07621604659	0.555663147755868	26580 26581 46006 46007 49025 49028 49486 49487
49019.11	954	950	46031.1	46188.1	2	F51	0.06081148531	0.556882701796092	45496 45497 46140 46141 49019 49026 50164 50225 50230
49026.11	954	954	46031.1	46188.1	1	F51	0.4987524932	0.705212502882229	45496 45497 46140 46141 49019 49026 50164 50225 50230
49027.1	955	955	46468.1	46065.1	2	F51	0.5403903264	0.704897732427783	46006 46007 46465 46474 49027 49032 50234 50235 50248 50253
49032.1	955	957	46468.1	46065.1	1	F51	0.05833042185	0.557239094397139	46006 46007 46465 46474 49027 49032 50234 50235 50248 50253
49025.11	956	953	46066.1	46216.1	2	F51	0.07621604659	0.555663147755868	26580 26581 46006 46007 49025 49028 49486 49487
49028.11	956	956	46066.1	46216.1	1	F51	0.4936942974	0.703884041893184	26580 26581 46006 46007 49025 49028 49486 49487
49027.11	957	955	46468.1	46065.1	2	F51	0.05833042185	0.557239094397139	46006 46007 46465 46474 49027 49032 50234 50235 50248 50253
49032.11	957	957	46468.1	46065.1	1	F51	0.5340218134	0.704897732427783	46006 46007 46465 46474 49027 49032 50234 50235 50248 50253
49035.1	958	958	46204.1	46363.1	2	F51	0.5158645008	0.703918400325344	46130 46131 46364 46365 49035 49040 50185 50186 50241 50242 50411 50412
49040.1	958	960	46204.1	46363.1	1	F51	0.07088595385	0.557242638212746	46130 46131 46364 46365 49035 49040 50185 50186 50241 50242 50411 50412
49036.1	959	959	46362.1	46168.1	1	F51	0.5562338219	0.704625944089604	46150 46151 46364 46365 49036 50137 50140 50262 50265
50131.1	959	1074	48354.1	48427.1	2	F52	0.05265554608	0.432984107221492	48352 48353 48423 48426 49383 50100 50131 50134 50755 50756 50760 50763
49035.11	960	958	46204.1	46363.1	2	F51	0.07088595385	0.557242638212746	46130 46131 46364 46365 49035 49040 50185 50186 50241 50242 50411 50412
49040.11	960	960	46204.1	46363.1	1	F51	0.4936556098	0.703918400325344	46130 46131 46364 46365 49035 49040 50185 50186 50241 50242 50411 50412
26586.12	961	125	45357.1	45359.1	1	F50	0.0593199644	0.481877926462911	26586 26587 48482 49041 49048
46345.12	961	805	45390.1	454940.1	2	F50	0.05143855426	0.482121672396027	46344 46345 46445 46644 48489 49004 49041 49048
49041.12	961	961	46342.1	46223.1	2	F51	0.5509856509	0.704481942252911	26586 26587 46344 46345 49041 49048 49494 49498 49499 50103 50406 50407
49048.1	961	963	46342.1	46223.1	1	F51	0.07272419749	0.556153756017478	26586 26587 46344 46345 49041 49048 49494 49498 49499 50103 50406 50407
50767.11	961	1235	49492.1	50161.1	2	F53	0.05261345557	0.448143194872518	49494 49499 50156 50159 50764 50767 51747 51770 51779
50793.1	961	1246	49496.1	50301.1	2	F53	0.05502841891	0.450715775170101	49498 50103 50299 50300 50793 50794 51896 51897 51924 51933
49045.1	962	962	46194.1	46162.1	2	F51	0.5382318269	0.708633967351129	46136 46137 46154 46155 49045 49052 50158 50163 50201 50202 50225 50230
49052.1	962	964	46194.1	46162.1	1	F51	0.0623665226	0.56114709532434	46136 46137 46154 46155 49045 49052 50158 50163 50201 50202 50225 50230
50158.12	962	1088	48318.1	49053.1	1	F52	0.05456583827	0.486977081189966	48311 48314 49045 49052 50158 50163 50490 50491 51209 51216 51313 51338 51339
49041.13	963	961	46342.1	46223.1	2	F51	0.07272419749	0.556153756017478	26586 26587 46344 46345 49041 49048 49494 49498 49499 50103 50406 50407
49048.11	963	963	46342.1	46223.1	1	F51	0.4807552489	0.704481942252911	26586 26587 46344 46345 49041 49048 49494 49498 49499 50103 50406 50407
49045.11	964	962	46194.1	46162.1	2	F51	0.0623665226	0.56114709532434	46136 46137 46154 46155 49045 49052 50158 50163 50201 50202 50225 50230
49052.11	964	964	46194.1	46162.1	1	F51	0.5118467548	0.708633967351129	46136 46137 46154 46155 49045 49052 50158 50163 50201 50202 50225 50230
49055.1	965	965	46085.1	46096.1	2	F51	0.4935539515	0.704802695435656	46010 46011 46026 46027 48425 48432 49055 49056 50220 50303 50304
49056.1	965	966	46085.1	46096.1	1	F51	0.05718126481	0.55646372197839	46010 46011 46026 46027 48425 48432 49055 49056 50220 50303 50304
49055.11	966	965	46085.1	46096.1	2	F51	0.05718126481	0.55646372197839	46010 46011 46026 46027 48425 48432 49055 49056 50220 50303 50304
49056.11	966	966	46085.1	46096.1	1	F51	0.5054575707	0.704802695435656	46010 46011 46026 46027 48425 48432 49055 49056 50220 50303 50304
50304.1	966	1142	49086.1	49065.1	1	F52	0.05360657941	0.483461495884112	49055 49056 50303 50304 51346 51349 51361 51364 51631 51634
46393.12	967	823	45462.1	45439.1	2	F50	0.05162456629	0.42695176202266	46392 46393 49217 49218 49267 49270 50150 50151
49210.11	967	967	46500.1	26578.1	1	F51	0.5190045788	0.704265219712476	46132 46133 46497 46498 49210 49211 50279
49211.1	968	968	46500.1	26578.1	2	F51	0.5527774181	0.704265219712476	46132 46133 46497 46498 49210 49211 50279
49213.1	969	969	46492.1	46165.1	2	F51	0.473386325	0.703435632196709	46153 46490 46491 49213 49214
49214.1	970	970	46492.1	46165.1	1	F51	0.5259136848	0.703435632196709	46153 46490 46491 49213 49214
49217.1	971	971	46394.1	46166.1	2	F51	0.5035785381	0.705130368655003	46153 46392 46393 49217 49218 50150 50151 50286 50364 50365
49218.1	971	972	46394.1	46166.1	1	F51	0.06754302145	0.557026405542642	46153 46392 46393 49217 49218 50150 50151 50286 50364 50365
